timestep,0,1,2,3,4,5,6,7,8,9
2101,22,123.8,424.34,442.93,182.99,482.22,364.39,514.7,150,131.75
2102,17,124.5,426.7,443.49,180.81,474.81,357.07,504.4,138,107.61
2103,15,124,415.53,440.91,176.06,496.52,358.48,489.7,158,98.24
2104,11,126.8,407.12,434.79,170.52,531.5,362.86,497.6,155,99.78
2105,11,127.4,395,453.46,168.84,603.38,437.36,512.2,158,576.66
2106,28,127.3,397.93,447.5,168.82,619.5,439.69,526.9,180,578.03
2107,34,126.5,391.57,455.83,167.45,629.34,439.42,513.5,166,587.18
2108,29,126.8,387.62,439.31,164.78,624.88,376.7,483.9,182,126.9
2109,31,126.6,379.08,438.67,162.06,620.38,369.08,473.1,171,142.86
2110,29,126.5,370.85,425.51,159.96,618.87,377.72,477.2,196,157.93
2111,31,126.4,375.24,424.73,157.6,594.28,374.02,493.4,174,165.59
2112,30,127.8,365.69,433.88,156.89,569.44,378.66,495.5,159,175.45
2113,30,128.5,368.88,429.57,157.24,557.88,372.29,494.4,154,179.95
2114,30,127.8,365.2,433.5,159.47,545.24,379.46,489.6,156,187.63
2115,31,127.5,379.57,434.26,160.54,552.15,380.97,485.5,158,197.4
2116,34,128.1,389.69,449.71,164.09,580.91,382.38,484.9,162,197.31
2117,35,129.3,395.54,458.29,171.67,607,371.6,484.5,168,188.56
2118,35,133.3,397.12,472.72,178.45,627.98,400.13,475.6,188,340.22
2119,31,136.2,398.68,466.45,180.18,637.84,401.15,455,201,316.85
2120,30,132.4,402.12,461.62,179.34,655.14,402.57,437.4,197,294.24
2121,24,130.3,415.78,434.8,178.12,635.52,369.12,429,178,98.77
2122,23,128.9,420.85,435,177.44,587.6,399.49,429.6,170,362.9
2123,22,127.6,428.5,431.01,180.28,555.83,396.65,414.6,144,349.93
2124,13,126.8,428.13,438.83,181.37,544.1,398.79,401.2,160,343.62
2125,19,125.2,420.17,425.47,180.72,530.74,363.67,401.1,141,62.2
2126,18,124,413.46,419.16,181.07,496.01,359.54,409.3,134,63.23
2127,31,124,394.91,415.3,175.31,478.76,355.84,408.1,135,64.39
2128,12,124.5,388.15,421.32,169.24,503.15,357.91,433.5,150,63.5
2129,14,125.1,390.4,432.74,168.07,547.57,431.42,460.1,140,529.58
2130,24,124.9,411.35,437.53,170.43,563.11,434.82,489,139,534.84
2131,23,128.8,423.51,445.91,169.34,572.1,435.47,479.3,147,552.49
2132,23,130.6,413.62,442.27,166.56,571,361.05,471.1,154,110.2
2133,27,131.5,385.62,450.82,163.73,581.76,366.23,471.8,158,133.79
2134,28,131.2,370.12,456.24,160.53,572.93,374.1,472.2,169,141.66
2135,28,131.2,368.56,457.08,158.13,566.31,383.35,476.7,154,142.8
2136,29,131.5,376.36,465.94,158.3,552.58,382.35,479.4,157,143.21
2137,29,131.9,373.67,458.29,156,559.79,372.52,481.2,155,147.77
2138,29,132,375.01,465.06,156.15,559.88,372.26,504.6,156,174.94
2139,29,132,382.3,448.34,158.05,567.83,374.34,535.1,158,205.32
2140,30,131.9,392.41,456.89,162.79,565.87,383.78,564.4,158,238.06
2141,32,133.1,404.16,459.93,170.32,575.51,392.08,567.3,162,252.02
2142,32,135.9,403.58,466.74,178.06,596.2,417.47,562.6,177,431.2
2143,32,136.6,412.92,461.32,179.61,604.93,412.45,562.8,188,438.85
2144,32,131.8,414.37,458.25,180.09,623.1,408.15,578.7,180,438.61
2145,22,128.3,423.04,446.84,181.16,637.15,386.41,591.9,194,272.79
2146,22,126.8,424.35,446.93,180.14,616.59,428.06,646.7,151,561.55
2147,16,126.5,425.52,438,181.2,549.78,429.88,688.3,145,563.67
2148,11,126.3,427.47,440.5,181.42,511.54,423.7,704.2,130,554.42
2149,7,126.1,411.6,427.66,179.8,485.04,388.61,689.4,137,251.03
2150,6,126.5,409.05,428.95,178.75,502.83,387.73,652.9,157,239.68
2151,6,125.7,406.69,428.76,174.9,479.5,388.66,653.6,123,233.56
2152,4,125.8,406.26,440.23,172.64,503.82,379.81,656.4,145,240.46
2153,10,125.7,398.79,444.26,171.01,524.07,445.99,678.7,147,724.8
2154,10,126.4,399.53,447.04,169.42,562.52,456.28,681.1,158,744.7
2155,28,127.9,411.27,449.57,173.52,575.98,469,676.5,166,765.23
2156,24,130.7,408.78,444.53,171.16,595.63,404.2,674.7,147,306.44
2157,25,131.9,398.62,455.16,167.21,578.28,399.67,672.8,152,315.94
2158,27,131.4,393.49,453.06,166.82,577.7,389.39,672.9,147,331.66
2159,26,131.7,386.2,456.98,163.27,547.67,389.57,662.3,151,368.98
2160,26,132.6,385.82,457.63,161.02,545.09,396.62,668.7,146,399.88
2161,24,132.7,384.19,461.11,160.7,522.11,406.19,667.8,143,429.92
2162,23,132,389.45,461.35,159.55,510.61,413.6,693.2,145,437.02
2163,24,132.1,390.96,456.85,160.27,501.87,412.8,712.1,146,447.96
2164,22,132.1,397.74,459.49,166.72,507.44,416.06,741.1,149,456.55
2165,25,132.8,405.09,464.16,173.58,503.7,415.5,735.7,152,445
2166,24,136.2,409.86,472.59,179.97,521.23,442.8,741.5,160,579.2
2167,32,136.1,409.63,463.09,182.25,556.65,442.6,714.2,198,510.61
2168,32,132.7,415.35,458.34,183.24,597.65,429.24,697.8,190,450.19
2169,28,130.8,407.48,448.57,179.55,607.42,386.03,647.2,176,230
2170,29,130.3,405.44,455.81,176.82,620.5,418.87,611,174,476.51
2171,26,128.7,394.78,441.34,175.67,590.92,419.25,576.2,172,451.32
2172,21,127.8,396.4,433.17,174.32,568.86,424.34,557.9,186,436.84
2173,24,126.7,400.35,418.47,171.45,526.91,370.58,547,156,149.88
2174,23,125.7,396.76,431.73,169.69,548.13,366.1,551.8,159,148.95
2175,24,125.9,399.74,429.34,167.69,572.07,366.48,568.4,152,153.44
2176,24,125.5,392.39,439.89,168.27,611.66,367.77,605.2,202,164.42
2177,29,125.8,395.77,435.65,167.1,625.95,452.65,632.2,186,654.47
2178,30,126.6,390.84,442.16,165.38,615.97,458.06,636.5,182,688.99
2179,30,128,385.3,440.36,166.51,579.53,465.73,632.8,177,727.73
2180,31,128.4,380.45,454.68,163.3,572.55,401.27,625.2,170,304.64
2181,27,128.3,379.55,458.33,161.97,575.19,404.93,626.2,168,338.38
2182,26,127.8,379.38,461.83,159.14,587.67,410.04,616,159,354.46
2183,25,126.9,377.2,456.61,157.77,559.55,406.16,624.8,154,368.86
2184,25,126.4,380.07,451.64,158.47,542.46,397.77,638.5,155,378.22
2185,25,126.7,374.73,446.99,154.56,524.73,393.49,643.5,151,386.69
2186,25,127.5,373.8,438.68,154.02,517.48,395.95,635.3,150,381.65
2187,25,127.8,370.77,440.21,157.78,515.17,403.96,633.4,149,378.84
2188,25,128,374.7,430.04,159.44,527.08,415.28,633.6,152,379.11
2189,26,129.1,382.54,432.32,162.17,548.75,410.49,635.6,154,348.85
2190,26,129.3,385.8,434.71,163.93,565.37,426.16,633.3,156,501.15
2191,30,128.9,391.18,443.49,162.68,574.82,410.29,640.4,161,460.37
2192,30,126.9,383.93,432.56,160.78,591.93,400.99,635.8,165,443.92
2193,29,125.6,381.26,424.48,160.18,605.5,373.5,636.5,173,233.24
2194,23,125.3,381.19,419.56,160.41,625.41,414.94,613.9,195,485.01
2195,22,125.1,386.49,432.07,159.32,599.37,420.57,602.6,160,468.77
2196,23,124.2,390.06,430.35,158.55,586.66,427.8,573.1,142,486.9
2197,16,123.9,390.4,425,158.92,526.92,395.86,603.7,124,244.79
2198,15,124.9,387.7,416.33,158.27,518.86,395.38,632.9,129,263.97
2199,14,123.8,379.82,421.14,157.99,496.97,391.33,652.6,144,261.54
2200,14,123.8,373.46,430.24,156.7,536.55,381.34,640.6,127,262.56
2201,14,124.4,377.49,432.68,155.28,551.75,453.13,646.3,160,721.36
2202,29,123.6,390.75,428.34,155.63,580.72,456.52,679.2,196,735.19
2203,27,125.9,390.43,432.58,155.52,558.16,467.5,706.5,158,744.65
2204,29,130.1,383.89,435.49,154.49,558.35,395.89,710,175,311.77
2205,31,129.5,367.73,436.35,152.85,556.39,403.97,693.3,166,317.33
2206,33,129.1,364.2,435.99,151.6,558.49,407.8,676.2,155,322.03
2207,36,128.8,362.08,431.57,150.52,562.54,407.63,660.8,150,328.65
2208,30,129,364.62,442.06,150.09,555.18,404.15,659.4,172,345.36
2209,32,129.6,367.34,447.29,148.73,568.17,393.43,660.6,161,362.87
2210,32,128.8,361.35,449.26,148.35,563.69,396.02,676.1,169,380.62
2211,32,129.3,363.27,441.58,149.4,594.04,393.12,690.1,173,393.63
2212,36,129.2,359.59,435.2,150.37,652.36,398.68,701.4,187,401.43
2213,38,128.9,364.34,439.59,150.69,743.49,401.67,715,211,404.29
2214,41,129.3,361.4,445.54,151.6,729.12,427.04,717.6,265,573.55
2215,36,128.7,366.05,444.98,153.23,662.88,426.76,721.1,188,554.12
2216,30,125,367.53,439.15,154.9,534.24,416.21,695.5,152,517.58
2217,29,122.4,369.6,433.5,155.83,499.84,392,679.8,133,305.74
2218,17,120.9,374.99,429.22,155.17,457.58,421.91,648.4,106,550.12
2219,14,119.8,368.04,418.21,153.65,439.81,423.8,641.5,104,527.41
2220,14,119.1,370.35,402.29,153.89,402.04,414.51,620.3,92,498.12
2221,11,118.5,365.8,402.94,153.53,377.96,379.26,616,82,199.48
2222,9,117.9,383.14,408.6,153.31,372.26,375.58,595.4,90,183.85
2223,8,117.7,382.44,416.23,152.38,394.67,381.41,588.8,100,181.36
2224,12,118.8,376.35,412.85,151.87,433.11,380.61,589.7,107,191.76
2225,12,119.1,367.47,420.4,151.14,497.36,446.29,598,159,642.1
2226,15,120.6,366.65,425.77,151.66,549.68,442.77,616.4,176,655.69
2227,24,122.7,369.89,428.42,151.61,587.06,444,616.1,171,666.93
2228,32,124.6,372.57,432.79,150.53,583.33,387.9,615.2,147,247.71
2229,27,126.1,362.5,433.62,149.19,537.01,392.59,613.3,147,266.78
2230,24,127.1,356.66,433.45,147.69,508.36,394.79,623.6,139,293.76
2231,22,126.4,352.58,421.97,146.87,492.75,391.65,622.2,117,303.68
2232,22,126.3,360.57,421.47,147.2,491.89,395.96,620.7,122,325.96
2233,19,125.2,363.24,430.39,146.52,477.05,398.32,610.5,115,346.34
2234,16,125.7,368.92,435.16,146.96,461.84,401.48,623.9,109,370.08
2235,16,125.5,366.46,430.32,148.08,469.04,397.66,633,111,382.35
2236,18,125.1,362.75,424.86,148.55,542.07,404.34,631.9,114,384.17
2237,24,124.5,353.85,423.44,149.29,623.78,399.33,628.1,153,371.93
2238,26,125.1,358.66,440.33,149.81,653.67,427.71,613.4,190,521.4
2239,25,127.2,368.33,444.53,152.68,588.2,416.27,594.1,161,467.44
2240,22,125.8,376.96,440.76,152.57,520.14,412.96,556.1,121,425.22
2241,22,124.6,371.89,428.24,153.07,490,374.78,514.3,127,205.27
2242,25,125.2,363.14,422.95,155.67,489.93,409.49,472.7,120,441.51
2243,18,125.6,363.93,424.14,153.54,472.74,404.4,441,116,401.31
2244,21,125.7,374.13,424.55,154.35,456.63,400.12,433.7,114,365.9
2245,21,125.5,380.17,427.76,154.75,449.45,360.03,431.4,112,75.52
2246,23,125.6,374.53,434.26,154.52,482,360.82,431,109,72.77
2247,17,127.5,361.37,436.08,154.22,524.77,364.45,450.3,113,81.21
2248,14,129,368.06,427.67,153.85,563.93,360.54,476.6,123,96.41
2249,19,130,367.97,431.67,153.69,555.52,436.53,506.4,141,546.2
2250,14,128.3,372.14,433.39,154.48,537.19,444.11,516.6,142,569.13
2251,16,126,364.44,432.56,155.34,530.58,450.93,520.2,137,589.75
2252,23,125.2,368.96,432.62,153.95,535.06,387.2,529.5,135,183.93
2253,19,125.3,368.68,427.3,153.13,523.78,384.38,550,123,209.38
2254,18,125.3,365.75,434.11,151.5,501.21,390.94,585.8,122,237.06
2255,19,125.1,360.53,426.74,149.75,463.8,387.55,601.4,113,260.37
2256,14,124.9,358.47,424.54,152.82,445.09,389.59,590,108,268.8
2257,13,125.5,361.93,427.37,150.69,429.6,391.93,589.4,106,271.78
2258,12,126.7,365.06,429.86,150.77,424.19,395.77,598.5,106,300.3
2259,12,127.8,370.21,434.93,152.14,450.26,399.57,628.7,108,343.55
2260,14,128.5,375.56,425.2,154.08,532.89,393.73,676.9,117,394.57
2261,22,128.7,379.77,436.89,158.31,601.68,399.2,731.8,139,414.34
2262,24,130.5,384.44,446.1,159.52,600.11,428.01,778.8,198,619.05
2263,24,131.3,388.08,463.17,159.94,536.14,445.96,798.8,168,631.32
2264,23,130,390.6,457.86,161.27,502.69,453.62,853,147,640.26
2265,24,128.4,389.59,456.35,160.86,511.38,418.72,887.9,126,456.65
2266,23,127.5,385.76,448.36,160.94,509.21,457.71,896.6,136,701.81
2267,21,126.5,389.04,436.21,159.82,496.75,444.09,848.3,130,675.83
2268,19,125.4,391.17,430.42,159.86,470.04,457.44,819.3,118,647.43
2269,14,123.9,397.26,425.93,161.33,454.64,408.33,806.9,115,364.33
2270,8,122.9,393.73,427.67,160.49,429.28,413.29,798.1,100,344.36
2271,11,123.6,395.03,428.76,158.11,462.37,412.43,780,95,330.03
2272,15,125.2,387.03,430.37,157.66,514.16,403.6,770.2,122,328.66
2273,14,123.7,381.76,440.81,157.19,545.73,461.87,764.9,138,809.78
2274,15,123.4,378.64,432.64,158.32,555.52,462.67,779.1,146,828.16
2275,14,124.3,379.1,438.94,161.07,545.57,470.8,783.7,155,850.75
2276,14,126.6,371.33,436.41,157.98,564.75,414.73,792.4,146,399.43
2277,23,128.8,364.08,448.99,155.82,519.48,411.52,767.6,139,413.76
2278,22,127.4,369.75,449.54,155.52,472.29,417.81,770,122,439.36
2279,9,126.9,376.03,454.05,155.27,415.95,412.52,757.1,104,457.36
2280,9,129.9,373.07,452.93,155.12,405.78,424.64,743.6,97,476.9
2281,9,131.1,357.04,455.32,154.41,407.07,431.73,709.1,95,474.61
2282,10,130.1,361.91,457.64,154.86,428.14,429.45,720.2,95,473.24
2283,20,130.3,366.84,459.94,156.73,454.71,426.83,751,124,455.73
2284,21,130.3,378.62,458.08,158.38,540.75,407.8,791,129,437.22
2285,30,130.6,388.93,458.05,167.38,632.82,415.44,795.6,175,426.03
2286,31,132.1,405.09,457.73,176.97,630.64,427.86,800.8,199,587.92
2287,31,133,423.76,463.78,180.02,608.76,432.29,764.2,174,554.96
2288,28,131.1,426.07,448.4,180.31,564.87,417.99,752.3,150,505.11
2289,26,128.2,437.02,440.75,179.33,598.84,390.84,727.3,149,282.72
2290,25,126,434.67,428.37,178.28,563.36,423.21,710.9,143,519.8
2291,24,124.8,431.44,427.75,179.23,508.6,423.56,670.3,143,496
2292,25,123.5,417.86,427.31,177.55,464.8,419.5,633.4,136,475.23
2293,20,124.8,415.69,426.13,176.19,441.87,370.93,616.8,112,190.94
2294,11,130.1,412.95,447.18,174.85,453.26,373.04,621.1,118,177.78
2295,17,131.7,406.95,446.58,170.97,487.73,371.28,639.6,123,178.02
2296,13,131.1,403.96,448.06,168.86,505.26,374.06,671.6,115,192.28
2297,13,130.6,405.41,436.47,166.97,539.37,446.24,697.1,151,664.95
2298,14,128.9,408.74,440.69,167.08,541.24,448.07,712.6,124,684.9
2299,21,128.3,403.8,446.62,166.88,559.07,456.24,715.7,149,706.53
2300,20,127.8,397.94,445.8,165.17,554.39,389.45,708.4,140,278.92
2301,18,126.5,390.32,448.54,162.47,572.22,395.71,707.7,140,312.79
2302,20,125.4,384.41,436.97,160.03,567.18,400.22,704.8,147,342.2
2303,22,124.1,383.52,435.45,158.71,553.96,404.68,723.4,155,379.45
2304,25,124.3,385.24,426.99,157.07,521.77,405.83,719.9,142,395.78
2305,26,124.5,382.55,429.83,156.27,523.07,411.82,714.2,140,400.11
2306,36,122.4,382.45,428.14,156.31,524.76,415.66,689.2,144,398.08
2307,34,120.9,382.34,418.93,158.5,535.15,415.46,702.3,145,399.99
2308,28,121.2,392.03,425.09,162.79,539.38,408.39,711.8,143,403.18
2309,29,121.3,404.26,421.56,171.52,536.35,403.92,738.5,140,385.26
2310,26,122.7,411.93,426.42,178.23,520.24,437.77,739.1,147,549.28
2311,26,123.8,421.85,416.68,179.25,566.49,440.08,733.3,154,519.61
2312,26,123.1,414.59,416.87,179.01,641.2,430.07,710.3,181,498.03
2313,12,122.2,421.51,417.31,169.24,687.17,390.6,695.8,143,292.29
2314,13,122.8,429.8,412.69,177.3,633.11,419.59,715.6,116,553.66
2315,13,121.3,434.41,411.41,177.3,521.07,425.18,710.6,122,534.12
2316,12,121.3,429.27,409.97,177.21,430.52,424.55,696,117,513.96
2317,12,121.8,416.48,417.66,175.44,398.47,382.1,670.7,95,214.66
2318,17,121.1,414.35,412.13,173.63,413.38,374.24,664.6,97,209.3
2319,20,120.7,416.23,424.15,171.76,439.91,370.11,651.5,76,210.23
2320,13,121.3,407.42,424.37,169.38,467.09,375.25,628.1,110,233.42
2321,14,121.6,405.08,437.1,167.72,497.47,454.04,630.5,126,726.63
2322,15,121.9,398.81,431.73,167.28,507.18,464.73,670.2,125,791.64
2323,14,121.9,398.69,424.78,167.62,508.47,477.06,724.7,142,854.52
2324,21,123.6,398.76,418.5,166.19,486.73,415,753.8,142,454.87
2325,20,123.5,393.54,424.56,164.21,473.66,413.89,749.6,118,494.97
2326,13,122.6,380.21,428.93,161.75,446.87,409.43,737.4,98,517.41
2327,12,121.4,375.51,428.62,159.26,431.88,409.44,753,98,527.74
2328,11,121.2,368.98,418.42,158.24,435.21,416.13,792.1,90,539.97
2329,11,121.8,378.52,426.26,157.87,439.41,426.26,807.2,91,559.96
2330,13,121.6,368.9,424.99,158.04,448.34,427.13,812.6,102,588.27
2331,13,120.7,375.6,420.77,159.38,445.37,434.37,802.8,107,586.29
2332,15,120.9,386.04,426,164.43,447.21,434.13,809,113,573.92
2333,15,122.1,402.69,424.75,172.22,451.46,434.47,794.1,116,527.71
2334,15,124.5,408.76,440.47,178.35,461.44,447.04,765.2,113,639.49
2335,19,129.7,417,433.02,178.77,503.7,433.62,738.4,129,562.81
2336,14,129.7,423.85,440.6,179.78,505.85,428.83,707.5,132,498.09
2337,15,129.7,423.61,432.84,177.08,512.21,392.94,691.2,136,268.94
2338,13,129.1,418.96,434.27,175.94,458.03,431.39,662.3,118,495.42
2339,14,127.1,410.72,437.78,174.84,411.29,423.1,655.2,77,462.94
2340,13,126.4,418.76,429.92,174.08,344.64,427.38,622.2,98,456.41
2341,9,125.1,416.37,431.3,174.88,328,387.7,609.2,93,197.1
2342,6,124.2,416.09,428.72,174.65,375.27,385.73,597.4,71,213.38
2343,10,123.5,409.47,437.11,172.68,444.51,386.85,619.9,72,222.69
2344,12,123.2,401.39,432.14,169.13,516.35,385.37,656.8,87,232.68
2345,11,124,398.55,437.33,167.4,558.38,446.5,695.5,136,701.73
2346,13,126.1,390.15,446.93,167.7,598.91,447.01,702.6,156,719.04
2347,15,128.1,387.53,442.59,168.5,591,444.12,703.2,130,738.67
2348,14,127.3,379.64,439.74,169.13,573.91,391.33,685.2,125,306.75
2349,15,126.6,382.33,427.73,163.92,522.73,396.13,684.3,124,338.07
2350,26,125.5,382.05,436.3,161.28,487.35,407.65,690.3,114,355.66
2351,15,124.7,382.54,428.39,157.55,452.84,400.87,689.8,98,366.15
2352,13,124.6,377.73,434.71,155.98,437.05,402.06,692.1,100,362.92
2353,14,125.4,371.27,425.82,154.89,445.55,401.38,693.5,102,375.23
2354,15,125.8,380.38,422.77,155.38,449.02,416.27,686.6,106,375.83
2355,16,126,382.65,419.34,159.77,488.54,413.86,690.1,113,374.92
2356,17,125.6,388.33,431.51,161.41,585.18,407.31,667.7,117,354.48
2357,23,125.4,389,440.14,170.22,686.29,394.35,670.6,176,331.42
2358,24,125.4,405.58,443.99,178.74,672.08,425.72,664.9,193,493.82
2359,21,124.8,423.8,438.93,184.01,540.65,429.28,673.7,160,482.8
2360,20,123.2,436.92,431.19,184.84,397.57,430.16,698.4,93,470.96
2361,13,122,438,425.74,183.53,360.88,392.71,712.2,78,269.26
2362,10,121.7,434.48,420.37,183.88,339.76,425.38,709.2,66,510.7
2363,7,121,428.74,417.83,181.94,329.93,428.16,667.7,69,513.84
2364,10,119.3,430.24,412.84,179.33,317.28,428.05,639.7,71,522.31
2365,10,120.1,429.17,409.37,176.33,337.43,385.85,615.1,56,249.47
2366,14,120.8,422.07,410.91,173.55,379.73,370.98,597.8,75,226.33
2367,14,120,403.86,409.6,168.58,415.55,368.05,603.3,92,238.33
2368,14,119,394.32,410.9,166.24,468.92,381.99,636.2,121,286.9
2369,12,122.1,390.87,419.55,163.9,526.52,450.78,671.9,156,798.04
2370,27,122.6,389.32,427.32,162.98,563.75,467,732.7,140,816.3
2371,19,124.4,396.63,428.58,163.56,603.26,461.72,756,146,823.91
2372,22,124.9,397.85,427.15,163.31,569.22,407.77,790,152,357.05
2373,27,124.3,397.75,423.68,163.16,536.88,406.2,753.5,152,364.88
2374,24,123.7,379.64,426.78,162.51,465.78,406.91,739.2,118,372.24
2375,22,122.4,372.71,420.11,159.48,452.21,411.26,706,111,392.88
2376,20,122.1,370.98,425.08,161.37,445.09,405.51,705.4,110,404.71
2377,18,122,373.8,427.96,159.06,445.36,406.71,697.9,112,422.62
2378,19,122,368.06,426.29,156.4,447.48,406.67,718.5,115,434.18
2379,19,122,366.52,423.9,158.58,474.86,411.82,713.2,116,439.86
2380,22,121.9,371.4,426.3,157.46,592.19,414.72,729,125,429.64
2381,29,122.4,375.36,427.11,159.71,667.21,417.23,725.7,183,415.65
2382,30,122.5,379.44,423.52,160.21,649.13,439.51,719.9,211,573.19
2383,26,122.2,380.3,418.31,162.47,531.31,440.28,688.6,185,546.83
2384,26,120.7,387.66,413.21,164.41,429.56,429.47,663.6,117,515.56
2385,13,119.4,395.46,407.36,164.3,390.56,400.17,648.2,96,300.1
2386,14,118.7,392.53,399.36,164.53,371.12,432.16,630,89,528.9
2387,13,117.3,396.69,404.55,163.1,356.77,424.83,605.6,79,493.45
2388,14,116.8,385.85,402.44,161.01,349.86,418.69,567.3,72,465.49
2389,10,116.7,395.76,401.99,159.2,354.38,366.38,553.3,68,178.14
2390,7,117.4,391.66,394.22,159.26,362.28,367.61,547.2,66,172.62
2391,7,115.2,392.39,400.98,158.3,393.38,367.39,585.8,78,173.62
2392,12,116.1,376.35,399.38,158.22,418.76,377.26,600.7,131,186.45
2393,10,117.9,371.96,406.19,156.58,502.67,448.17,634,111,646.64
2394,14,118.8,378.01,399.27,155.85,572.4,461.35,642.1,125,690.12
2395,18,119,387.73,409.32,155.94,632.06,459.42,654.1,139,743.85
2396,27,120.8,393.49,416.89,155.12,607.38,393.32,651.7,145,345.49
2397,29,122.1,388.16,432.24,155.16,560.81,385.82,657.2,152,366.28
2398,30,122.6,380.64,426.28,153.64,510.68,394.27,672.9,121,372.36
2399,29,122.8,378.79,423.83,153.3,487.98,397.8,679.8,127,385.88
2400,26,123.6,379.56,431.28,153.3,487.13,400.03,687.6,124,401.47
2401,25,124.5,385.96,438.17,153.2,493.87,402.82,697.7,114,428.21
2402,26,125.1,380.26,438.97,153.13,507.1,405.11,717.4,122,462.34
2403,27,125.3,383.64,429.5,155.34,543.3,416.7,735.4,130,511.15
2404,27,125.1,382.77,433.37,154.61,663.5,421.95,727.8,148,532.99
2405,32,125.2,383.22,439.62,156.34,743.32,417.37,694.2,190,490.2
2406,34,127.2,372.66,442.1,156.7,723.87,435.74,647.4,243,598.6
2407,29,128.7,375.15,435.52,157.33,583.26,416.89,611.2,154,513.04
2408,27,124.5,379.2,425.4,156.76,453.84,410.83,591.3,106,459.11
2409,14,121.7,386.7,411.87,158.37,380.8,373.24,563.9,86,218.73
2410,13,118.9,391.88,405.11,158.59,345.07,413.42,562,79,454.77
2411,14,117.9,384.66,408.82,158.51,343.78,406.62,555.4,78,437.91
2412,12,117.4,380.69,406.63,158.2,335.95,406.97,572.5,75,435.79
2413,13,115.6,380.7,404.88,160.15,325.14,367.5,590.8,66,170.24
2414,6,115.8,391.22,394.78,160.55,316.48,382.72,617.2,87,185.11
2415,12,115.8,395.01,400.06,160.06,361.79,386.39,651.1,69,205.07
2416,11,119.1,383.53,406.7,161.9,417.78,396.7,694,101,229.81
2417,12,118.7,382.42,414.96,161.91,515.26,459.43,743.3,120,721.75
2418,13,118.3,388.3,421.58,162.48,556.61,460.49,794.7,123,782.98
2419,15,119.8,393.29,425.44,164.39,579.09,468.51,806.3,181,840.53
2420,21,121,391.77,424.9,165.32,543.89,411.54,807.1,138,430.28
2421,27,121.7,390.22,420.52,163.88,521.96,426.63,772.8,135,447.8
2422,27,122.7,386.6,425.64,161.35,498.55,425.8,739.9,126,448.32
