timestep,0,1,2,3,4
5272,7,104.6,366.97,369.57,148.1
5273,4,104.8,371.69,387.68,147.34
5274,5,105,372.29,383.91,146.96
5275,9,104.8,378.37,381.4,146.58
5276,8,104.9,375.62,366.75,146.62
5277,8,105.2,372.79,365.11,145.47
5278,7,106,364.36,367.57,144.8
5279,3,106.4,366.96,373.87,144.55
5280,3,105.9,370.88,377.93,144.16
5281,2,105.9,372.93,371.74,143.31
5282,2,106.5,371.67,369.59,143.5
5283,3,107.2,365.02,364.82,144.64
5284,2,106.8,370.46,367.14,146.28
5285,3,106.9,377.05,371.3,153.79
5286,8,106.8,385.2,371.67,160.01
5287,8,106.6,395.24,379.41,165.44
5288,10,105.6,402.72,373.77,166.33
5289,10,105.3,411.63,373.27,167.2
5290,9,105.6,412.5,368.63,167.82
5291,7,105.3,404.31,363.82,168.53
5292,4,105,401.99,362.69,167.91
5293,5,104.8,400.88,358.49,167.37
5294,5,104.5,404.94,359.26,166.17
5295,5,104.5,403.53,357.75,161.95
5296,7,104.7,392.66,357.22,159.03
5297,7,105,389.63,359.53,156.42
5298,5,105,392.73,358.1,154.66
5299,6,104.5,388.69,353.73,153.82
5300,6,104.5,389.52,358.77,152.25
5301,7,104.6,380.97,365.48,151.18
5302,6,105.1,381.01,373.25,150.72
5303,6,105.4,380.28,367.67,149.16
5304,2,105,371.29,367.93,147.02
5305,3,105,371.69,369.82,145.9
5306,2,105.2,363.03,371.37,145.31
5307,2,105.1,359.85,376.61,146.28
5308,2,106,362.42,372.83,148.4
5309,4,105.8,376.23,374.61,155.84
5310,8,106.1,396.82,373.24,162.6
5311,8,105.8,409.6,369.56,164.74
5312,7,105.4,405.03,366.02,165.46
5313,6,104.7,412.88,353.31,166.36
5314,6,104.7,407.77,359.58,166.93
5315,6,105.4,416.05,359.05,165.69
5316,5,105.3,415.28,364.71,165.6
5317,4,104.9,413.59,359.61,165.43
5318,3,104.7,408.66,361.96,165.25
5319,5,104.8,397.37,359.76,160.74
5320,7,104.7,392.97,368.32,158.01
5321,5,105,388.44,374.21,155.78
5322,9,104.8,385.09,374.51,156.12
5323,6,104.7,382.25,370.21,153.81
5324,5,105.1,379.9,366.4,151.52
5325,6,105.1,370.68,371.08,149.9
5326,7,105.1,372.15,364.65,147.95
5327,4,104.7,367.14,368.26,146.25
5328,3,104.3,375.42,368.38,144.45
5329,2,104.3,370.8,367.5,145.26
5330,2,104.7,375.77,360.61,145.49
5331,2,104.7,371.43,357.82,145.54
5332,3,104.6,378.53,362.47,146.9
5333,2,104.8,390.6,357.59,154.05
5334,5,104.9,396.71,360.72,163.64
5335,5,104.5,402.17,357.68,167.94
5336,7,104.8,403.3,361.17,167.1
5337,8,105.3,411.96,360.46,165.93
5338,9,104.8,411.3,364.94,166.86
5339,6,104.7,406.05,364.53,165.51
5340,8,104.7,396.51,365.88,163.82
5341,10,104.6,404.53,360.87,164.21
5342,5,104.5,398.48,359.26,163.26
5343,6,104.4,396.24,351.54,160.97
5344,9,104.4,381.54,351.78,158.61
5345,8,104.5,380.15,360.31,155.59
5346,6,104.5,379.96,367.16,154.19
5347,4,104.4,380.27,367.32,152.19
5348,5,104.6,383.78,363.55,151.71
5349,4,104.6,386.12,362.19,150.2
5350,4,104.9,381.05,359.57,149.94
5351,3,104,370.45,357.25,147.88
5352,3,103.8,356.21,360.22,145.06
5353,2,103.9,359.37,358.28,144
5354,2,103.8,359.04,365.23,144
5355,2,104,369.72,359.12,144.28
5356,2,104.2,368.8,360.22,146.96
5357,3,104.2,377.46,353.99,153.23
5358,4,104.7,395.91,361.92,159.69
5359,7,104.8,410.04,367.6,164.64
5360,9,104.9,416.49,368.12,166.11
5361,10,104.6,410.35,370.27,166.16
5362,8,104.6,412.55,375.2,168.17
5363,8,104.7,414.16,384.99,168.75
5364,5,104.7,410.32,381.78,168.18
5365,3,104.5,397.16,377.63,167.06
5366,5,104.5,392.19,367.67,167.85
5367,9,104.5,389.07,362.04,165.11
5368,9,104.6,388.81,362.86,162.32
5369,7,104.6,383.83,369.63,158.02
5370,6,104.6,386.95,369.54,155.59
5371,6,104.8,387.85,363.84,154.17
5372,9,104.8,392.17,361.24,153.76
5373,6,104.9,381.95,366.57,152.7
5374,8,105.1,378.94,366.63,150.53
5375,5,105,373.08,362.03,149.3
5376,3,104.5,371.41,361.57,147.28
5377,3,104.5,377.85,369.2,145.99
5378,3,104.2,379.7,366.17,146.08
5379,3,104.6,381.59,366.23,147.17
5380,3,104.7,382.46,363.59,150.85
5381,6,104.8,386.76,367.62,156.95
5382,10,104.7,400.78,362.8,163.46
5383,9,104.6,405.42,347.3,166.04
5384,8,104.8,407.7,344.42,168.17
5385,4,106,403.69,349.58,167.13
5386,4,106.5,398.38,370.05,166.06
5387,3,107.1,406.56,375.71,166.05
5388,5,106.4,404.93,376.38,163.9
5389,7,105.2,399.48,370.26,162.04
5390,6,104.9,388.47,364.82,158.93
5391,7,105,379.31,352.73,157.35
5392,5,105.1,382.62,349.12,156.78
5393,4,105.7,380.69,351.59,154.61
5394,7,105.4,388.72,361.46,152.62
5395,6,105,393.25,365.21,151.52
5396,9,105,390.32,362.36,151.38
5397,9,105,391.46,358.09,149.56
5398,7,105.1,377.1,356.11,148.04
5399,5,104.7,378.96,360.75,146.21
5400,2,104.4,370.21,362.59,145.58
5401,3,104.3,372.22,368.68,144.9
5402,2,104.4,361.17,357.71,144.8
5403,3,104.7,364.94,360.06,143.86
5404,2,105,364.44,355.67,141.8
5405,6,105.3,369.14,363.55,142.37
5406,8,105.6,364.79,368.64,144.48
5407,7,104.8,378.9,368.98,148.57
5408,8,105.3,385.93,371.48,149.82
5409,9,105.3,391.34,361.27,150.71
5410,8,105.5,380.99,366.5,152.28
5411,9,105.6,376.87,359.93,150.69
5412,9,106.3,373.69,365.03,150.75
5413,8,107,373.22,363.16,149.45
5414,10,105.8,372.37,372.42,148.33
5415,8,105.7,369.39,368.15,148.66
5416,8,105.6,375.29,364.38,147.77
5417,8,105.4,374.99,362.95,146.38
5418,9,105.2,375.28,364.9,145.18
5419,9,105.5,370.5,363.73,144.85
5420,8,105.8,367.74,353.53,146.38
5421,7,106,368.19,350.65,145.1
5422,5,105.5,360.51,353.68,142.58
5423,4,105.5,358.47,360.94,141.47
5424,3,105.9,357.88,366.76,141.82
5425,3,105.5,363.38,369.69,141.05
5426,3,105.2,364.58,367.64,140.23
5427,2,105,353.48,359.23,140.32
5428,3,104.9,352.24,357.09,139.1
5429,4,104.7,359.05,359.01,140.53
5430,8,105.3,363.51,366.36,142.33
5431,9,105.2,364.52,370.21,135.68
5432,7,105.5,364.7,371.67,144.6
5433,9,105.1,369.58,370.52,146.17
5434,7,104.9,368.61,369.18,147.07
5435,8,104.7,371.36,370.41,147.88
5436,7,104.9,374.75,367.67,148.72
5437,5,105.1,372.25,360.62,148.59
5438,7,104.8,367.39,356.89,147.45
5439,6,105.1,362.67,355.12,147.83
5440,7,105.1,367.25,359.1,147
5441,7,105.7,361.71,366.34,146.31
5442,8,105.5,362.41,371.01,145.65
5443,9,105.7,362.14,370.39,146.39
5444,6,106.2,365.53,370.46,147.76
5445,8,105.5,370.71,373.71,146.31
5446,8,105.3,373.04,373.94,145.17
5447,4,105.5,368.58,368.35,144.42
5448,3,105.6,365.98,369.72,143.81
5449,3,105.1,362.62,367.83,143.67
5450,3,105.4,369.97,363.2,143.49
5451,2,104.8,367.02,357.04,143.31
5452,4,103.2,375.98,358.42,146.38
5453,5,103.3,390.32,363.52,155.01
5454,10,104.7,406.17,369.43,163.04
5455,7,104.6,409.3,366.89,167.59
5456,10,104.8,401.32,360.22,164.54
5457,9,104.9,401.01,353.02,159.05
5458,10,104.8,406.52,361.2,166.12
5459,8,104.8,412.84,363.18,167.81
5460,5,105.1,412.33,358.78,167.51
5461,3,105.3,401.6,354.64,167.45
5462,7,105.6,399.43,356.45,166.33
5463,7,105.6,395.13,356.6,161.69
5464,6,104.7,398.5,355.38,158.23
5465,6,104.7,398.86,360.73,155.73
5466,6,104.8,401.3,373.29,155.79
5467,6,104.9,402.88,373.66,156.03
5468,5,105,396.57,371.99,157.82
5469,5,105.1,390.61,366.16,154.05
5470,8,105.2,378.08,363.35,151.57
5471,4,104.7,372.73,359.13,150.15
5472,3,104.8,370.01,362.58,148.01
5473,2,104.7,367.1,367.78,146.13
5474,2,105,362.33,364.45,145.36
5475,3,105.1,361.1,357.03,146.97
5476,3,105.7,368.91,350.8,148.81
5477,6,105.8,385.68,360.73,155.78
5478,9,105.7,405.4,360.28,165.02
5479,9,104.9,415.79,366.65,167.07
5480,8,105,418.57,363.26,167.46
5481,5,104.8,413.51,367.75,168.13
5482,4,104.7,411.1,366.16,168.52
5483,7,104.7,410.09,369.36,167.61
5484,7,105.1,404.47,369.56,168.67
5485,7,105,406.71,363.45,169.39
5486,5,105.4,402.84,355.23,169.47
5487,10,105.6,397.61,349.04,164.3
5488,8,105.2,394.46,358.69,161.06
5489,8,105.4,394.5,374.04,160.64
5490,6,105.5,395.93,384.42,160.71
5491,6,105.6,391.28,379.63,159.1
5492,6,105.5,384.49,363.39,156.37
5493,4,105.5,377.83,355.67,154.4
5494,5,105.7,366.68,352.48,150.58
5495,5,105.4,367.11,357.1,149.57
5496,4,105.1,364.16,365.25,147.24
5497,4,105,369.07,373.46,146.96
5498,3,105,365.52,371.64,147.53
5499,3,104.9,372.27,358.66,148.91
5500,2,105.2,379.41,349.91,150.56
5501,3,105.5,389.33,357.1,157.33
5502,5,105.9,398.1,368.23,164.52
5503,5,105.1,408.66,370.14,169.85
5504,6,104.5,419.3,362.76,171.19
5505,9,104.5,421.83,356.62,170.35
5506,7,104.8,425.72,357.4,169.41
5507,6,105.1,419.21,367.34,170.13
5508,4,105.3,420.25,376.97,170.08
5509,6,105.4,411.52,375.65,168.91
5510,6,105.6,409.5,362.31,168.34
5511,7,105.9,403.2,357.09,165.49
5512,7,105.8,404.24,359.44,161.05
5513,6,105.5,400.93,373.11,158.96
5514,4,105.2,403.32,375.18,157.86
5515,5,105.4,392.98,371.04,157.83
5516,5,105.1,388.12,367.82,157.09
5517,5,105.3,382.04,363.76,153.97
5518,3,105.7,381.23,370.6,153.71
5519,4,105.4,367.73,364.76,152.87
5520,3,105,364.34,369.07,148.23
5521,2,105.3,363.78,357.79,146.35
5522,2,104.9,377.5,361.64,146.47
5523,3,105.2,378.26,355.04,147.77
5524,2,105.1,383.44,364.16,152.37
5525,2,105.1,391.41,366.43,159.93
5526,4,105.5,409.03,368.62,170.39
5527,7,105,422.48,365.02,170.7
5528,10,105.4,423.33,359.26,170.61
5529,10,105.8,413.97,359.02,169.84
5530,9,105.7,406.53,362.66,169.24
5531,7,106.1,409.03,364.94,168.25
5532,6,106.3,408.8,367.22,167.29
5533,7,105.8,413.41,369.09,165.42
5534,6,105.7,409.46,364.86,169.12
5535,6,105.5,408.17,360.62,167.2
5536,7,105.6,398.31,358.06,162.23
5537,10,105.3,394.02,365.4,159.31
5538,10,105.2,392.71,368.34,158.32
5539,7,105.9,397.61,366.19,158.08
5540,9,105.3,388.69,362.41,157.37
5541,7,104.9,380.51,358.54,154.66
5542,5,104.7,362.76,359.72,152.15
5543,3,104.4,363.11,356.88,151.2
5544,3,104.4,375.13,359.99,148.3
5545,2,104.5,383.99,364.69,147.49
5546,3,104.3,387.59,360.82,147.27
5547,2,104,377.05,351.94,148.2
5548,3,104,381.16,344.92,149.9
5549,6,103.7,389.46,345.64,157.95
5550,9,104.3,405.13,345.74,165.71
5551,8,104.5,404.95,354.7,168.61
5552,9,104.3,412.14,361.54,168.75
5553,5,104.9,402.91,373.68,167.78
5554,4,105.3,412.03,370.62,167.61
5555,4,105.2,405.84,370.33,166.26
5556,5,105.1,411.14,366.36,165.46
5557,6,105.3,399.26,367.48,162.67
5558,3,105.6,396.66,366.85,160.04
5559,5,105.3,387.9,368.04,156.73
5560,9,105.1,390.49,364.89,154.79
5561,6,105.3,386.01,375.04,153.22
5562,7,105,380.61,375.89,152.15
5563,6,105.2,375.98,371.69,152.74
5564,7,105,375.33,361.75,150.81
5565,8,105,379.72,363.34,148.46
5566,5,105.5,375.68,366.6,146.93
5567,3,104.8,373.52,364.94,144.95
5568,3,104.5,369.2,358.12,145.42
5569,2,104.3,365.13,358.55,143.76
5570,3,104.5,362.49,354.39,143.89
5571,3,104.6,359.65,357.72,144.47
5572,4,104.5,367.69,354.78,146
5573,6,104.3,366.03,362.19,148.25
5574,9,104.3,379.77,371.02,150.11
5575,10,104.8,379.01,370.15,151.99
5576,10,105.3,389.04,367.54,152.81
5577,6,105.2,382.23,358.98,152.88
5578,5,105.3,385.42,368.68,152.1
5579,7,105.7,383.58,370.33,153.67
5580,6,106.4,388.28,371.41,152.09
5581,5,106.6,383.34,366.44,150.04
5582,6,105.5,379.58,364.77,150.03
5583,3,105.9,370.35,371.61,149.92
5584,5,106.2,374.98,369.2,147.89
5585,8,106.3,375.27,376.89,146.35
5586,9,106.2,383.12,372.92,147.67
5587,9,106.2,373.81,377.45,148.14
5588,9,106.1,366.53,370.32,146.65
5589,10,106.4,359.59,374.1,144.82
5590,9,106.4,364.52,364.05,144.33
5591,4,105.2,367.44,360.33,142.93
5592,4,105.5,366.56,356.96,144.96
5593,5,105.5,361.88,362.57,143.15
5594,4,106.1,363.75,364.02,142.12
5595,3,106.2,366.64,360.7,144.05
5596,4,106.2,368.22,360.68,142.46
5597,6,105.9,371.33,365.95,143.25
5598,9,106.1,370.59,373.26,145.33
5599,10,106.8,378.78,376,147.03
5600,10,105.9,377.64,377.43,148.05
5601,6,106.2,381.93,365.76,148.85
5602,5,105.9,371.12,369.4,149.37
5603,6,106.2,373.74,370.14,149.66
5604,5,105.9,374.41,378.69,151.18
5605,4,105.8,378.63,379.77,150.12
5606,3,105.7,374.46,372.67,150.12
5607,3,105.9,372.97,372.56,149.12
5608,4,105.9,375.81,366.48,148.44
5609,7,106.4,372.05,376.62,148.52
5610,9,106,368.66,377.96,148.32
5611,7,105.8,367.35,376.08,149.52
5612,5,105.9,366.89,360.9,150.42
5613,7,105.5,376.1,362.2,147.43
5614,4,105.2,380.09,366.18,148.42
5615,3,105.2,387.22,373.15,146.39
5616,3,105.9,386.17,366.6,147.54
5617,2,105.7,379.58,358.15,147.78
5618,3,105.9,373.51,359.1,147.36
5619,2,105.4,368.05,358.01,149.17
5620,3,105.7,381.19,365.64,151.47
5621,7,105.6,395.86,365.04,160.83
5622,10,105.7,410.81,356.53,168
5623,9,106.1,410.95,357.31,170.93
5624,8,105.2,411.32,357.25,169.31
5625,9,105.3,412.19,367.63,172.25
5626,9,105,419.74,368.51,172.67
5627,7,105.2,428.85,367.89,173.64
5628,5,105.2,428.59,367.78,175.02
5629,5,105.4,432.58,365.89,173.57
5630,7,105,427.14,367.55,173.07
5631,5,105.3,426.92,367.95,168.42
5632,5,105.4,418.33,374.47,166.71
5633,5,105.7,416.72,375.66,166.46
5634,6,105.4,413.25,373.27,166.11
5635,6,105.4,413.42,372.69,161.99
5636,7,105.6,402.51,369.53,160.7
5637,9,105.4,396.48,374.8,158.17
5638,8,105.5,392.4,369.86,158.19
5639,4,105.9,392.39,370.92,154.95
5640,3,106.3,385.05,372.25,152.25
5641,3,106.3,386.48,374.55,151.01
5642,2,106.6,381.13,369.97,150.93
5643,2,106.4,380.85,367.55,153.02
5644,3,106.7,376.11,361.54,154.79
5645,4,106.3,396.8,371.77,161.27
5646,9,106.8,405.71,379.06,169.87
5647,9,106.6,411.48,389.38,172.31
5648,8,106.6,406.29,384.42,170.77
5649,9,105.5,414.36,373.06,169.41
5650,10,105.8,419.2,370.08,169.42
5651,8,106,418.25,365.24,169.8
5652,8,105.4,413.34,374.94,161.56
5653,5,105.3,411.53,373.98,168.87
5654,4,105.3,414.2,379.06,167.83
5655,5,105.9,412.56,374.69,165.66
5656,4,105.8,407.98,368.76,162.82
5657,4,105.5,404.99,368.58,161.21
5658,6,105.5,402.2,356.83,161.86
5659,5,105.8,395,359.57,160.2
5660,5,106.1,387.79,358.29,159.68
5661,5,106.3,391.34,368.94,156.64
5662,3,106.4,399.59,368.9,156.19
5663,5,106.3,397.58,371.73,154.78
5664,4,106.6,390.48,373.57,152.58
5665,3,107.1,378,368.87,149.58
5666,3,107,377.84,370.65,151.15
5667,2,106.9,382.75,365.93,151.4
5668,3,106.9,389.06,372.92,154.41
5669,3,106.7,402.43,374.15,162.73
5670,6,107.5,412.42,382.31,173.56
5671,6,107.4,422.38,380.23,174.53
5672,7,106.1,428.66,374.96,175.19
5673,9,105.5,426.79,370.39,175.68
5674,8,105.8,428.47,367.72,177.14
5675,9,106.2,427.49,364.11,177.21
5676,7,106,424.46,359.82,176.8
5677,5,105.8,433.1,357.34,176.26
5678,5,106.3,426.89,360.46,177.82
5679,7,106.6,433.38,360.74,174.02
5680,6,106.2,424.33,365.4,170.69
5681,7,105.7,418.04,370.99,168.86
5682,5,105.7,409.27,375.79,167.98
5683,5,105.7,401.78,377.82,168.52
5684,6,105.8,401.65,372.43,164.29
5685,7,105.9,395.62,367.63,160.58
5686,5,106.1,387.97,365.51,159.66
5687,3,106,381.71,366.58,157.76
5688,3,106.8,380.08,377.13,155.88
5689,4,106.2,385.94,372.19,156.71
5690,3,106.3,390.96,368.14,154.95
5691,3,106.2,390.12,354.7,156.76
5692,2,106.1,397.75,360.54,159.16
5693,3,105.9,408.22,364,168.81
5694,4,105.5,419.22,367.72,173.92
5695,5,105.8,420.18,369.68,175.72
5696,8,105.6,418.69,370.3,175.37
5697,9,105.6,418.62,373.85,177.6
5698,8,106,416.05,379.23,176.55
5699,8,106.3,421.19,370.09,175.11
5700,9,105.6,420.56,368.95,175.97
5701,6,105.8,423.33,356,176.58
5702,7,106,410.27,364.69,174.42
5703,7,105.6,422.03,361.39,172.6
5704,9,105.3,424.02,365.47,173.21
5705,10,105.5,426.3,365.34,166.72
5706,7,105.4,413.98,369.69,164.25
5707,8,105.6,404.12,365.09,163.27
5708,9,105.5,405.01,367.27,162.81
5709,6,105.8,398.03,357.97,158.88
5710,6,105.3,395.99,362.4,157.25
5711,5,105.3,386.2,365.36,155.04
5712,3,105,388.72,378.84,151.8
5713,3,105,383.8,372.6,151.82
5714,4,104.9,388.46,363.28,150.61
5715,3,104.8,392.55,352.48,152.75
5716,5,104.7,397.13,365.98,154.85
5717,5,104.4,412.54,367.86,164.07
5718,10,104.4,428.63,375.85,172.82
5719,10,104.6,441.57,369.53,174.99
5720,7,105.1,431.53,367.09,176.2
5721,8,106,422.43,355.16,173.33
5722,7,105.6,422.6,355.76,174.3
5723,7,105.7,430.56,368.42,172.87
5724,6,105.8,424.92,376.26,171.38
5725,5,105.7,417.16,378.96,169.71
5726,5,105.6,413.14,364.98,168.03
5727,8,105.5,410.01,362.53,164.01
5728,5,105.4,409.77,361.85,160.43
5729,7,105.9,396.2,368.15,158.59
5730,9,105.2,385.08,368.99,156.8
5731,10,105.3,382.49,362.61,156.44
5732,7,105.6,383.37,364.51,154.59
5733,8,105.5,390.81,365.98,151.79
5734,6,105.1,381.26,370.93,150.11
5735,4,104.9,376.47,370.11,149.05
5736,3,104.6,366.57,367.19,148.28
5737,3,104.5,365.02,368.03,146.9
5738,2,104.6,365.15,362.63,146.88
5739,3,104.5,362.08,365.93,147.47
5740,3,104.7,373.74,355.46,148.23
5741,7,104.9,382.07,355,150.71
5742,9,104.6,392.01,363.52,152.92
5743,9,104.7,398.44,373.11,154.7
5744,9,105.1,403.67,379.11,155.94
5745,6,105.6,406.54,366.38,156.13
5746,4,105.7,397.52,363.73,156.37
5747,5,105.4,381.59,360.53,155.44
5748,5,105.6,377.89,363.3,155.91
5749,7,105.7,379.89,370.92,155.25
5750,7,105.3,391.39,375.16,155.27
5751,4,105.2,391.91,375.49,153.73
5752,4,105.4,389.19,369.28,154.64
5753,6,105.8,381.85,375.36,150.58
5754,7,106.4,380.86,371.18,150.36
5755,9,106.4,379.61,364.91,151.65
5756,9,106.8,382.41,358.92,151.89
5757,8,106.2,386.36,364.78,149.49
5758,6,107.1,388.16,366.42,151.11
5759,3,106.2,390.96,355.79,149.23
5760,4,106,386.75,357.85,150.6
5761,2,106.2,383.4,360.65,149.63
5762,3,106.1,381.68,369.69,148.86
5763,3,105.9,380.81,365.02,149.91
5764,3,105.8,382.99,367.12,148.52
5765,6,106.4,372.65,364.12,149.17
5766,9,106.5,374.88,367.88,150.77
5767,8,106.6,367.55,370.46,150.69
5768,9,106.7,378.18,372.15,152.89
5769,10,107,378.36,370.13,152.96
5770,8,107.7,383.89,374.86,154.76
5771,9,107.8,381.81,379.56,153.53
5772,10,108.1,382.85,376.67,152.45
5773,5,107.8,379.52,370.57,152.49
5774,4,107.5,378.61,365.36,151.74
5775,4,107.4,374.53,369.22,151.02
5776,5,107.4,374.31,374.88,152.1
5777,4,107.7,368.34,384.02,151.24
5778,5,107.6,379.79,391.55,151.05
5779,7,107,380.06,386.28,151.87
5780,10,107,385.29,378.81,150.73
5781,10,107.6,372.58,371.84,148.72
5782,9,107.9,375.53,373.83,148.57
5783,5,108.9,373.52,376.89,147.39
5784,4,108.6,379.29,374.38,147.42
5785,2,108.8,370.61,373.2,147.49
5786,3,109,366.01,370.3,147.44
5787,3,109.5,369.8,379.08,149
5788,2,109.8,381.46,373.73,153.92
5789,7,110.1,396.6,377.99,161.33
5790,9,110.7,403.34,370.15,169.45
5791,9,109.9,414.03,377.53,172.02
5792,4,108.9,412.39,372.64,173.36
5793,5,108.1,411.26,366.95,175.12
5794,5,107.5,407.15,370.13,172.08
5795,4,106.9,412.56,360.35,171.7
5796,5,106.2,405.3,365.39,171.02
5797,5,106,407.22,360.47,168.51
5798,4,106.4,404.5,375.65,168.66
5799,6,107,405.7,370.57,164.46
5800,4,106.7,404.48,366.24,161.72
5801,5,106.5,402.32,370.6,160.71
5802,7,106.7,404.93,380.89,161.14
5803,6,106.8,393.49,388.15,159.75
5804,5,107,389.88,388.46,158.82
5805,6,107,376.9,383.25,158.47
5806,7,107.3,377.41,381.17,155.54
5807,3,107.8,371.68,371.46,152.71
5808,3,107.8,370.96,366.61,149.08
5809,2,107.8,369.07,365.15,151.19
5810,3,108,372.79,359.39,151.8
5811,2,108.2,378.11,365.3,151.73
5812,4,108.3,381.68,360.72,153.59
5813,6,108.8,391.62,371.65,160.74
5814,9,110.3,401.92,375.33,168.07
5815,9,111.1,411.24,374.25,171.31
5816,6,109.2,420.39,374.08,169.34
5817,6,108.7,420.38,369.85,168.48
5818,6,108.5,424.27,376.79,168.65
5819,5,107.8,414.47,368.94,170.03
5820,3,107.8,414.6,374.29,170.07
5821,8,107.4,411.74,373.28,173.77
5822,4,107.5,417.65,374.53,172.51
5823,6,107.7,406.88,362.86,167.24
5824,6,107.1,402.65,370.72,163.03
5825,6,107.1,398.78,385.5,162.58
5826,6,107,401.22,397.96,164.9
5827,6,107.1,402.43,386.85,162.09
5828,5,107.7,393.28,373.13,160.19
5829,4,108.1,393.86,371.09,159.35
5830,4,108.7,379.95,371.3,157.52
5831,3,108.7,382.04,369.69,155.89
5832,3,108.5,391.5,373.57,154.47
5833,3,108.7,400.22,377.81,156.63
5834,2,109.6,394.2,379.6,153.69
5835,3,110.5,388.06,380.51,154.36
5836,2,111,395.27,380.65,158.74
5837,3,111.5,407.81,379.68,168.49
5838,7,113,416.7,374.66,173.29
5839,8,112.1,415.06,372.51,174.81
5840,8,109.5,410.58,377.36,170.28
5841,7,109.6,408.26,377.36,167.55
5842,8,109.4,410.44,387.09,174.5
5843,6,109.2,422.86,383.99,173.01
5844,7,108.3,425.92,379.69,172.12
5845,5,107.6,422.96,374.4,171.9
5846,6,107.5,411.63,377.96,171.31
5847,6,107.4,401.22,378.9,169.03
5848,5,107.6,406.15,375.68,166.03
5849,7,107.8,408.2,376.43,169.26
5850,5,108,411.16,373.62,166.27
5851,5,108.3,406.86,382.19,166.43
5852,5,109,409.23,378.21,166.7
5853,4,109.5,401.87,385.92,164.42
5854,4,110.1,394.39,372.46,160.1
5855,4,109.2,382.7,377.03,157.4
5856,3,109,385.15,370.31,157.76
5857,2,108.9,387.17,381.89,154.98
5858,3,108.5,382.39,385.63,154.36
5859,3,108.5,383.64,392.59,155.15
5860,3,108.9,386.18,387.76,158.05
5861,3,109.5,408.15,380.7,168.42
5862,5,109.2,419.47,381.5,175.37
5863,7,110.4,421.19,382.67,175.02
5864,7,110.2,415.95,383.71,172.14
5865,8,109.6,414.23,383.95,172.4
5866,7,109.2,419.14,381.24,173.1
5867,7,109.3,423.84,385.56,166.83
5868,7,108.6,422.72,379.43,168.89
5869,5,108.4,424.95,375.78,170.01
5870,5,108.3,420.62,370.98,170.52
5871,9,108.2,420.19,373.61,168.82
5872,8,107.9,415.61,369.71,165.15
5873,8,108.1,404.96,371.12,163.11
5874,9,107.3,398.72,361.24,162.83
5875,7,107.7,398.84,365.72,164.49
5876,9,108.6,404.53,362.15,165
5877,8,109.7,404.15,374.67,162.24
5878,6,110.8,397.59,378.83,158.57
5879,3,113,401.2,380.5,155.47
5880,4,111,397.06,385.8,156.87
5881,3,112.1,398.45,395.85,156.26
5882,3,112,388.07,395.63,154.91
5883,3,112.1,391.39,394.88,158.9
5884,4,112.3,398.71,389.19,162.81
5885,8,112.6,413.02,386.86,170.61
5886,8,112.8,429.22,382,174.56
5887,9,112.3,430.36,366.09,176.28
5888,10,110,426.04,369.2,175.9
5889,7,108.4,414.27,360.43,174.95
5890,6,107.1,408.74,372.42,175.05
5891,5,106.9,405.23,378.88,173.94
5892,3,106.7,411.24,388.54,173.05
5893,4,106.9,408.23,382.15,170.44
5894,3,107.2,405.37,369.26,167.34
5895,6,107,399.6,367.93,164.35
5896,5,106.7,396.68,366.63,161.6
5897,6,106.8,391.29,379.95,161.35
5898,7,106.9,388.82,386.73,161.86
5899,7,107.4,395.13,394.79,163.13
5900,9,107.8,397.12,391.73,162.11
5901,8,108.1,396.69,386.57,160.31
5902,6,108,386.72,383.05,157.11
5903,6,108.6,392.98,380.43,157.09
